,District Name,Expulsions (District),Suspensions (District),Suspensions (In School) (District),Suspensions (Out of School) (District),All Charter Schools (Y/N) (District),CDS Number (District),City (District),District Type (District),County Name (District),Zip (District),Grade Span (District),2nd Year Teachers (District),Avg Years Teaching (District),Per Pupil Ratio: Teacher (District),Salary Change (District),TchrBnft-Max Annual-2Party Plan $ Pd (District),TchrBnft-Max Annual-Cafe Plan $ Pd (District),TchrBnft-Max Annual-Family Pln $ Pd (District),TchrBnft-Max Annual-Single Plan $ Pd (District),Teacher BA60 Step-10 Offered (District),Teacher Highest Salary Offered (District),Teacher Lowest Salary Offered (District),Teacher Salary-Avg (District),Teacher Service Days (District),Teachers-# (District),Teachers-FTE (District),Teaching Days (District),1st Year Teachers (District),Students w/Disabilities (CAASPP-Math Levels 3 and 4) (District),Students w/Disabilities (CAASPP-ELA Levels 3 and 4) (District),Migrant Students (CAASPP-Math Levels 3 and 4) (District),Migrant Students (CAASPP-ELA Levels 3 and 4) (District),English Learners (CAASPP-Math Levels 3 and 4) (District),English Learners (CAASPP-ELA Levels 3 and 4) (District),Disadvantaged Students (CAASPP-Math Levels 3 and 4) (District),Disadvantaged Students (CAASPP-ELA Levels 3 and 4) (District),Gen Fund Exp by Object Code - 1000-1999 Certificated Salaries Per Student (District),Gen Fund Exp by Object Code - 2000-2999 Classified Salaries Per Student (District),Gen Fund Exp by Object Code - 3000-3999 Employee Benefits Per Student (District),Gen Fund Exp by Object Code - 4000-4999 Books & Supplies Per Student (District),Gen Fund Exp by Object Code - 5000-5999 Services & Other Op Exp Per Student (District),Gen Fund Rev by Object Code - 8010-8099 Rev Limit Sources/LCFF Per Student (District),Gen Fund Rev by Object Code - 8100-8299 Federal Revenue Per Student (District),Gen Fund Rev by Object Code - 8300-8599 Other State Revenue Per Student (District),Gen Fund Rev by Object Code - 8600-8799 Other Local Revenue Per Student (District),Current Exp of Educ per ADA (Ed Code 41372) (District),Total Gen Fund Expenditures (District),Gen Fund Exp by Activity - 4000-4999 Ancillary Services Exp % (District),Gen Fund Exp by Activity - 3000-3999 Pupil Services Exp % (District),Gen Fund Exp by Activity - 2000-2999 Instruc-related Svcs Per Student # (District),Gen Fund Exp by Activity - 4000-4999 Ancillary Services Per Student # (District),Gen Fund Exp by Activity - 5000-5999 Community Services Per Student # (District),Gen Fund Exp by Activity - 6000-6999 Enterprise Exp % (District),Total Gen Fund Expenditures Per Student (District),Total Gen Fund Revenues Per Student (District),Total Gen Fund Revenues (District),Gen Fund Exp by Activity - 2000-2999 Instruc-related Svcs Exp % (District),Gen Fund Exp by Activity - 3000-3999 Pupil Services Per Student # (District),Gen Fund Exp by Activity - 1000-1999 Instruction Per Student # (District),Gen Fund Exp by Activity - 6000-6999 Enterprise Per Student # (District),Gen Fund Exp by Activity - 5000-5999 Community Services Exp % (District),Gen Fund Exp by Activity - 7000-7999 General Administration Exp % (District),Gen Fund Exp by Activity - 1000-1999 Instruction Exp % (District),Gen Fund Exp by Activity - 7000-7999 General Administration Per Student # (District),Gen Fund Exp by Activity - 8000-8999 Plant Services Exp % (District),Gen Fund Exp by Activity - 8000-8999 Plant Services Per Student # (District),Average Daily Attendance (ADA) (District),English Learners # (District),English Learners % (District),Enrollment (District),Ethnic Diversity Index (District),American Indian or Alaska Native # (District),Asian # (District),Black or African American # (District),Filipino # (District),Hispanic or Latino # (District),Native Hawaiian or Pac Islander # (District),Two or More Races # (District),None Reported # (District),White # (District),American Indian or Alaska Native % (District),Asian % (District),Black or African American % (District),Filipino % (District),Hispanic or Latino % (District),Native Hawaiian or Pac Islander % (District),Two or More Races % (District),None Reported % (District),White % (District),Fluent English Proficient (FEP) # (District),Fluent English Proficient (FEP) % (District),Foster Youth # (District),Free/Reduced Meals # (District),Free/Reduced Meals % (District),FRPM/EL/Foster Undupl # (District),FRPM/EL/Foster Undupl % (District),Homeless # (District),Migrant # (District),Redesignated FEP (RFEP) # (District),Redesignated FEP (RFEP) % (District),Special Education # (District),Cohort Graduates % (District),Grads Mtg UC/CSU # (District),Black or African American # (UC/CSU) (District),American Indian or Alaska Native # (UC/CSU) (District),Asian # (UC/CSU) (District),Filipino # (UC/CSU) (District),Hispanic or Latino # (UC/CSU) (District),Native Hawaiian or Pacific Islander # (UC/CSU) (District),White # (UC/CSU) (District),Two or More Races # (UC/CSU) (District),None Reported # (UC/CSU) (District),ACT Avg Results-English # (District),ACT Avg Results-Math # (District),ACT Avg Results-Reading # (District),ACT Avg Results-Science # (District),ACT Test Takers # (District),American Indian or Alaska Native # (Cohort Grads) (District),Asian # (Cohort Grads) (District),Native Hawaiian or Pac Islander # (Cohort Grads) (District),Filipino # (Cohort Grads) (District),Hispanic or Latino # (Cohort Grads) (District),Black or African American # (Cohort Grads) (District),White # (Cohort Grads) (District),Two or More Races # (Cohort Grads) (District),None Reported # (Cohort Grads) (District),Advanced Placement (AP) Test Taking # (District),AP Score-1 (District),AP Score-2 (District),AP Score-3 (District),AP Score-4 (District),AP Score-5 (District),Cohort Dropouts # (District),Cohort Dropouts % (District),American Indian or Alaska Native # (Cohort Dropouts) (District),Asian # (Cohort Dropouts) (District),Native Hawaiian or Pac Islander # (Cohort Dropouts) (District),Filipino # (Cohort Dropouts) (District),Hispanic or Latino # (Cohort Dropouts) (District),Black or African American # (Cohort Dropouts) (District),White # (Cohort Dropouts) (District),Two or More Races # (Cohort Dropouts) (District),None Reported # (Cohort Dropouts) (District),SAT Test Takers # (District),Cohort Graduates # (District),Grads Mtg UC/CSU % (District),SAT Avg Results-Mathematics # (District),SAT Avg Results-Reading # (District),SAT Avg Results-Writing # (District),CAASPP-Math Standard Exceeded (Level 4) (District),CAASPP-Math Standard Met (Level 3) (District),CAASPP-Math Standard Nearly Met (Level 2) (District),CAASPP-Math Standard Not Met (Level 1) (District),CAASPP-Math Standard Exceeded or Met (Levels 3 and 4) (District),American Indian or Alaska Native (CAASPP-Math Levels 3 and 4) (District),Asian (CAASPP-Math Levels 3 and 4) (District),Black or African American (CAASPP-Math Levels 3 and 4) (District),Filipino (CAASPP-Math Levels 3 and 4) (District),Hispanic or Latino (CAASPP-Math Levels 3 and 4) (District),Native Hawaiian or Pac Islandr (CAASPP-Math Levels 3 and 4) (District),Two or More Races (CAASPP-Math Levels 3 and 4) (District),White (CAASPP-Math Levels 3 and 4) (District),Males (CAASPP-Math Levels 3 and 4) (District),Females (CAASPP-Math Levels 3 and 4) (District),CAASPP-ELA Standard Exceeded or Met (Levels 3 and 4) (District),CAASPP-ELA Standard Exceeded (Level 4) (District),CAASPP-ELA Standard Met (Level 3) (District),CAASPP-ELA Standard Nearly Met (Level 2) (District),CAASPP-ELA Standard Not Met (Level 1) (District),American Indian or Alaska Native (CAASPP-ELA Levels 3 and 4) (District),Asian (CAASPP-ELA Levels 3 and 4) (District),Black or African American (CAASPP-ELA Levels 3 and 4) (District),Filipino (CAASPP-ELA Levels 3 and 4) (District),Hispanic or Latino (CAASPP-ELA Levels 3 and 4) (District),Native Hawaiian or Pac Islandr (CAASPP-ELA Levels 3 and 4) (District),Two or More Races (CAASPP-ELA Levels 3 and 4) (District),White (CAASPP-ELA Levels 3 and 4) (District),Males (CAASPP-ELA Levels 3 and 4) (District),Females (CAASPP-ELA Levels 3 and 4) (District),Year
146,Central Unified (Fresno),53,1618,656,962,No,10-73965-0000000,Fresno,Unified School District,Fresno,93722,K-Adult,19.0,10.0,23.1,4.0,0.0,0.0,11689.0,0.0,61731.0,81368.0,42763.0,67520.0,182.0,692.0,674.9,180.0,48.0,6,8,6,10,5,4,16,24,3968.0,1257.0,2017.0,527.0,933.0,7513.0,485,640,576,8483.0,139000684.0,1.0,10.0,973.0,100.0,22,0.0,9388.0,9215.0,136435247.0,10.0,959.0,5015.0,0,0.0,6.0,53.0,581.0,14.0,1343.0,14806.0,1975.0,12.7,15584.0,46.0,101.0,1951.0,1509.0,181.0,8796.0,35.0,230.0,68.0,2713.0,0.7,12.5,9.7,1.2,56.4,0.2,1.5,0.4,17.4,2677.0,17.2,156.0,9328.0,59.9,9819.0,67.3,,,394.0,19.8,,84.4,361.0,33.0,2.0,77.0,8.0,157.0,1.0,80.0,3.0,0.0,,,,,,redacted,120,redacted,12,452,86,176,redacted,,379.0,145,200,195,92,36,77,7.6,redacted,redacted,redacted,redacted,38,13,18,redacted,,368.0,859,39.5,449,451,449,6,16,32,46,22,25,30,12,42,18,20,34,34,22,22,31,7,24,28,42,22,40,19,53,26,45,42,43,25,37,2014-2015
147,Central Union Elementary (Kings),redacted,88,2,86,No,16-63883-0000000,Lemoore,Elementary School District,Kings,93245,P-08,2.0,13.0,18.1,3.0,0.0,0.0,12105.0,0.0,74251.0,91980.0,47395.0,77932.0,183.0,96.0,96.5,180.0,7.0,7,5,18,24,16,10,28,37,6154.0,1924.0,2523.0,691.0,1076.0,7372.0,4429,447,501,12250.0,21261115.0,0.0,4.0,1622.0,0.0,33,0.0,12697.0,12748.0,21347413.0,13.0,566.0,8020.0,0,0.0,8.0,63.0,993.0,11.0,1371.0,1675.0,218.0,12.5,1748.0,57.0,154.0,31.0,132.0,63.0,629.0,14.0,50.0,55.0,620.0,8.8,1.8,7.6,3.6,36.0,0.8,2.9,3.2,35.5,89.0,5.1,13.0,906.0,51.8,929.0,55.0,,,13.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,22,33,33,33,12,38,21,54,26,46,54,46,35,31,44,16,29,24,31,12,50,48,72,36,54,61,57,42,47,2014-2015
148,Central Union High (Imperial),redacted,271,12,259,No,13-63115-0000000,El Centro,High School District,Imperial,92243,09-Adult,17.0,10.0,22.4,7.0,7537.0,0.0,7537.0,7537.0,76388.0,104276.0,45288.0,77415.0,187.0,190.0,183.6,180.0,12.0,2,12,10,47,1,16,16,55,4825.0,1410.0,1732.0,628.0,898.0,8747.0,636,640,561,9294.0,39649057.0,2.0,8.0,1180.0,194.0,11,0.0,10045.0,10584.0,41776545.0,12.0,854.0,5608.0,0,0.0,6.0,56.0,621.0,11.0,1094.0,3947.0,938.0,22.8,4106.0,8.0,10.0,55.0,35.0,1.0,3806.0,5.0,2.0,1.0,191.0,0.2,1.3,0.9,0.0,92.7,0.1,0.1,0.0,4.7,2025.0,49.3,18.0,3010.0,73.3,3097.0,75.6,,,166.0,17.3,,87.1,246.0,2.0,0.0,13.0,0.0,210.0,1.0,19.0,1.0,0.0,,,,,,,17,redacted,,729,redacted,45,redacted,,518.0,227,295,226,131,95,42,4.6,,redacted,redacted,,39,redacted,redacted,redacted,,322.0,802,27.6,483,473,466,4,16,29,50,20,redacted,64,18,,20,redacted,redacted,26,22,19,60,21,39,25,15,redacted,73,50,,59,redacted,redacted,76,58,62,2014-2015
149,Centralia Elementary (Orange),,16,0,16,No,30-66472-0000000,Buena Park,Elementary School District,Orange,90620,K-06,3.0,16.0,25.7,4.0,12762.0,0.0,19163.0,6617.0,83088.0,103834.0,44019.0,85282.0,188.0,179.0,174.5,180.0,10.0,12,12,,,29,26,36,41,4753.0,1680.0,1533.0,420.0,679.0,7112.0,476,893,506,9025.0,40275003.0,0.0,9.0,557.0,0.0,0,0.0,9249.0,8987.0,39131801.0,6.0,817.0,6220.0,0,0.0,7.0,67.0,640.0,10.0,890.0,4354.0,1563.0,34.8,4491.0,50.0,10.0,683.0,140.0,372.0,2422.0,40.0,144.0,3.0,677.0,0.2,15.2,3.1,8.3,53.9,0.9,3.2,0.1,15.1,316.0,7.0,18.0,2727.0,60.7,3076.0,68.8,,,155.0,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,26,30,25,46,redacted,76,32,67,34,48,49,49,46,46,52,24,28,24,25,redacted,81,39,76,39,52,68,57,47,57,2014-2015
150,Ceres Unified (Stanislaus),20,3576,2467,1109,No,50-71043-0000000,Ceres,Unified School District,Stanislaus,95307,P-Adult,30.0,9.0,23.2,5.6,0.0,7560.0,0.0,0.0,69761.0,93687.0,46949.0,73217.0,187.0,598.0,589.4,180.0,95.0,4,7,17,29,12,12,18,32,4595.0,1614.0,1534.0,833.0,1021.0,8104.0,514,456,770,9325.0,120124295.0,0.0,7.0,1557.0,34.0,0,0.0,9928.0,9844.0,119108449.0,16.0,647.0,6021.0,0,0.0,5.0,61.0,457.0,9.0,935.0,12099.0,4068.0,29.7,13694.0,28.0,89.0,686.0,239.0,76.0,10013.0,115.0,123.0,107.0,2246.0,0.7,5.0,1.8,0.6,73.1,0.8,0.9,0.8,16.4,3443.0,25.1,78.0,10885.0,79.5,10904.0,86.2,,,752.0,17.7,,89.3,328.0,5.0,5.0,28.0,3.0,233.0,2.0,50.0,2.0,0.0,,,,,,redacted,43,redacted,redacted,616,18,148,redacted,redacted,587.0,365,276,193,143,48,58,6.1,redacted,redacted,redacted,redacted,38,redacted,15,redacted,redacted,368.0,853,37.3,450,450,446,4,16,37,44,20,24,33,15,28,18,21,30,25,19,21,34,7,28,32,34,28,54,31,59,31,41,45,41,28,41,2014-2015
151,Chaffey Joint Union High (San Bernardino),117,1562,32,1530,No,36-67652-0000000,Ontario,High School District,San Bernardino,91762,09-Adult,7.0,13.0,25.9,5.0,12535.0,0.0,17737.0,6268.0,80954.0,105418.0,44480.0,88428.0,182.0,960.0,949.1,180.0,90.0,5,19,,,3,9,26,58,4644.0,1477.0,2380.0,362.0,822.0,8210.0,444,674,630,9325.0,231792038.0,1.0,10.0,904.0,96.0,11,0.0,9993.0,9958.0,230971131.0,9.0,1013.0,6256.0,2,0.0,4.0,63.0,351.0,11.0,1078.0,23195.0,2487.0,10.1,24598.0,39.0,83.0,1258.0,1992.0,498.0,15626.0,123.0,413.0,161.0,4444.0,0.3,5.1,8.1,2.0,63.5,0.5,1.7,0.7,18.1,7118.0,28.9,152.0,12818.0,52.1,13382.0,56.0,,,231.0,9.2,,89.8,2649.0,218.0,9.0,245.0,96.0,1409.0,15.0,603.0,43.0,11.0,,,,,,17,305,32,118,3209,448,1019,68,14,3629.0,1076,2126,1943,1146,563,374,6.4,redacted,redacted,redacted,redacted,301,21,31,redacted,redacted,2989.0,5230,49.1,490,477,468,11,23,30,36,34,50,68,24,73,27,53,49,48,34,34,66,25,40,22,12,86,82,64,91,61,75,74,75,60,72,2014-2015
152,Charter Oak Unified (Los Angeles),redacted,194,30,164,No,19-64378-0000000,Covina,Unified School District,Los Angeles,91724,K-12,5.0,15.0,24.8,3.5,15093.0,0.0,15093.0,15093.0,74166.0,89969.0,40639.0,79525.0,184.0,215.0,207.9,180.0,6.0,11,12,,,15,5,26,29,4327.0,1551.0,2059.0,294.0,1124.0,7892.0,400,449,1034,9175.0,49658115.0,0.0,9.0,956.0,24.0,53,0.0,9921.0,9775.0,48928768.0,10.0,867.0,5659.0,0,1.0,7.0,57.0,665.0,11.0,1119.0,5005.0,447.0,8.7,5158.0,39.0,31.0,233.0,170.0,124.0,3261.0,22.0,150.0,0.0,1167.0,0.6,4.5,3.3,2.4,63.2,0.4,2.9,0.0,22.6,758.0,14.7,61.0,2850.0,55.3,2940.0,57.0,,,47.0,11.4,,96.4,191.0,5.0,1.0,13.0,4.0,120.0,0.0,38.0,10.0,0.0,,,,,,redacted,17,redacted,redacted,297,12,102,20,,152.0,38,46,46,35,10,16,3.3,redacted,redacted,redacted,redacted,redacted,redacted,redacted,redacted,,262.0,461,40.8,485,470,466,15,23,33,28,39,40,70,22,69,31,67,46,49,39,38,43,13,31,32,25,60,68,26,72,37,75,54,52,39,48,2014-2015
153,Chatom Union (Stanislaus),,27,11,16,No,50-71050-0000000,Turlock,Elementary School District,Stanislaus,95380,K-08,0.0,14.0,21.3,2.0,0.0,9655.0,0.0,0.0,63190.0,87519.0,37465.0,68943.0,183.0,28.0,28.0,180.0,1.0,redacted,redacted,,,16,18,19,32,4579.0,1654.0,1917.0,486.0,1759.0,8756.0,1048,398,671,9796.0,6126294.0,0.0,7.0,1107.0,17.0,0,0.0,10570.0,10874.0,6302694.0,10.0,726.0,6543.0,0,0.0,10.0,62.0,1062.0,9.0,940.0,580.0,309.0,51.8,597.0,29.0,0.0,0.0,2.0,0.0,407.0,0.0,3.0,4.0,181.0,0.0,0.0,0.3,0.0,68.2,0.0,0.5,0.7,30.3,68.0,11.4,0.0,481.0,80.6,492.0,82.4,,,26.0,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,19,34,37,29,,,,redacted,21,,redacted,51,30,29,38,10,27,28,34,,,,redacted,30,,redacted,57,35,40,2014-2015
154,Chawanakee Unified (Madera),,99,17,82,No,20-75606-0000000,North Fork,Unified School District,Madera,93643,K-12,9.0,6.0,19.3,,,,,,,,,,,58.0,55.2,,4.0,8,8,,,redacted,redacted,16,22,4568.0,1970.0,1856.0,851.0,1378.0,10111.0,631,362,1153,10332.0,9253569.0,0.0,9.0,1145.0,1.0,0,0.0,12001.0,12258.0,9451473.0,10.0,1103.0,6123.0,0,0.0,6.0,51.0,711.0,14.0,1624.0,771.0,7.0,0.7,1068.0,39.0,75.0,8.0,8.0,0.0,207.0,1.0,91.0,0.0,678.0,7.0,0.8,0.8,0.0,19.4,0.1,8.5,0.0,63.5,17.0,1.6,0.0,526.0,49.3,443.0,54.6,,,0.0,0.0,,85.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,redacted,,,,redacted,redacted,40,redacted,,74.0,48,50,34,9,3,redacted,9.9,redacted,,,,redacted,redacted,redacted,redacted,,63.0,61,0.0,461,505,468,7,15,32,45,23,5,redacted,redacted,,17,,4,30,21,24,34,10,24,28,38,9,redacted,redacted,,31,,33,41,30,38,2014-2015
155,Chicago Park Elementary (Nevada),,redacted,0,redacted,No,29-66316-0000000,Grass Valley,Elementary School District,Nevada,95945,K-08,1.0,8.0,18.4,3.0,7025.0,0.0,7025.0,7025.0,53060.0,71851.0,39168.0,54160.0,183.0,11.0,9.4,177.0,0.0,redacted,redacted,,,redacted,redacted,25,23,5510.0,1795.0,1639.0,521.0,1448.0,7148.0,606,795,4105,10659.0,1326136.0,0.0,4.0,1594.0,49.0,0,0.0,11245.0,12654.0,1492238.0,14.0,468.0,6097.0,0,0.0,15.0,54.0,1686.0,9.0,1020.0,118.0,2.0,1.2,173.0,29.0,3.0,3.0,0.0,1.0,27.0,0.0,12.0,0.0,127.0,1.7,1.7,0.0,0.6,15.6,0.0,6.9,0.0,73.4,2.0,1.2,0.0,60.0,34.7,45.0,38.2,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,26,27,35,38,redacted,redacted,,redacted,44,,redacted,38,37,39,35,13,23,29,36,redacted,redacted,,redacted,22,,redacted,38,33,38,2014-2015
156,Chico Unified (Butte),36,823,597,226,No,04-61424-0000000,Chico,Unified School District,Butte,95928,P-12,30.0,13.0,20.8,3.0,0.0,0.0,11568.0,0.0,55362.0,84541.0,39698.0,64053.0,183.0,725.0,660.4,180.0,35.0,12,14,8,15,9,9,25,33,4443.0,1529.0,2575.0,431.0,779.0,7325.0,632,1071,712,9480.0,110413839.0,0.0,10.0,1056.0,45.0,2,0.0,9893.0,9740.0,108699938.0,11.0,960.0,6400.0,0,0.0,6.0,65.0,572.0,8.0,755.0,11161.0,1204.0,8.8,13739.0,39.0,222.0,773.0,398.0,91.0,3142.0,74.0,430.0,155.0,8454.0,1.6,5.6,2.9,0.7,22.9,0.5,3.1,1.1,61.5,927.0,6.7,118.0,6130.0,44.6,5600.0,48.6,,,131.0,10.8,,88.9,399.0,5.0,2.0,37.0,5.0,45.0,1.0,302.0,2.0,0.0,,,,,,14,77,redacted,redacted,188,29,620,15,redacted,626.0,101,237,363,284,117,71,6.6,redacted,redacted,redacted,redacted,12,redacted,45,redacted,redacted,365.0,961,38.7,552,542,520,15,25,29,30,41,26,40,25,62,25,48,28,48,42,39,49,17,32,27,24,38,46,35,71,35,56,38,55,44,53,2014-2015
157,Chino Valley Unified (San Bernardino),25,1669,581,1088,No,36-67678-0000000,Chino,Unified School District,San Bernardino,91710,K-Adult,30.0,14.0,22.9,4.0,7144.0,0.0,7144.0,7144.0,72057.0,96096.0,45894.0,81554.0,183.0,1354.0,1308.7,176.0,177.0,13,17,,,18,14,28,40,4692.0,1280.0,1639.0,407.0,929.0,7177.0,427,638,551,8839.0,256361835.0,1.0,7.0,1134.0,120.0,29,0.0,9244.0,8793.0,243856982.0,12.0,641.0,5891.0,46,0.0,4.0,64.0,350.0,9.0,866.0,27734.0,3849.0,12.9,29937.0,45.0,28.0,3795.0,1012.0,1392.0,17130.0,60.0,617.0,323.0,5580.0,0.1,12.7,3.4,4.7,57.2,0.2,2.1,1.1,18.6,5431.0,18.1,206.0,13800.0,46.1,14410.0,50.1,,,729.0,17.9,,89.7,1123.0,48.0,4.0,230.0,91.0,430.0,4.0,286.0,30.0,0.0,,,,,,redacted,293,redacted,120,1249,105,561,52,,1745.0,500,748,972,717,488,178,6.7,redacted,18,redacted,redacted,109,15,33,redacted,,1358.0,2391,46.0,515,496,494,19,24,30,27,43,36,80,33,68,30,41,56,52,43,43,55,21,34,24,21,45,82,48,79,44,59,71,64,50,60,2014-2015
158,Chowchilla Elementary (Madera),8,290,174,116,No,20-65193-0000000,Chowchilla,Elementary School District,Madera,93610,K-08,9.0,10.0,23.0,10.2,0.0,10995.0,0.0,0.0,64079.0,82987.0,42219.0,65171.0,184.0,98.0,95.2,180.0,10.0,4,11,14,19,5,7,11,21,3891.0,1297.0,1710.0,456.0,650.0,7674.0,561,459,309,7940.0,17578307.0,0.0,7.0,1063.0,3.0,1,0.0,8421.0,9003.0,18792354.0,13.0,587.0,5066.0,0,0.0,8.0,60.0,637.0,10.0,825.0,2087.0,687.0,31.4,2190.0,35.0,8.0,32.0,46.0,11.0,1378.0,2.0,13.0,0.0,700.0,0.4,1.5,2.1,0.5,62.9,0.1,0.6,0.0,32.0,242.0,11.1,26.0,1698.0,77.5,1755.0,80.5,,,89.0,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,31,56,13,redacted,30,5,redacted,11,redacted,9,18,13,13,25,7,19,25,50,redacted,45,19,redacted,21,redacted,9,34,21,30,2014-2015
159,Chowchilla Union High (Madera),redacted,79,10,69,No,20-65201-0000000,Chowchilla,High School District,Madera,93610,09-12,1.0,7.0,22.2,0.0,0.0,13500.0,0.0,0.0,57930.0,78124.0,41136.0,58423.0,183.0,47.0,46.3,180.0,5.0,7,7,redacted,redacted,0,4,11,49,4109.0,1530.0,2069.0,414.0,1191.0,9187.0,429,301,538,9120.0,9641566.0,2.0,10.0,796.0,245.0,0,0.0,10086.0,10454.0,9993287.0,8.0,970.0,4894.0,0,0.0,11.0,49.0,1063.0,18.0,1855.0,956.0,135.0,13.2,1026.0,38.0,13.0,16.0,31.0,6.0,592.0,1.0,2.0,0.0,365.0,1.3,1.6,3.0,0.6,57.7,0.1,0.2,0.0,35.6,320.0,31.2,0.0,781.0,76.1,789.0,77.0,,,25.0,16.1,,91.6,69.0,0.0,1.0,1.0,1.0,36.0,0.0,30.0,0.0,0.0,,,,,,redacted,redacted,,redacted,119,redacted,75,,,119.0,78,82,36,16,4,redacted,4.4,redacted,redacted,,redacted,redacted,redacted,redacted,,,87.0,207,33.0,440,443,439,3,10,29,58,14,redacted,redacted,9,redacted,10,redacted,redacted,18,17,9,54,18,35,28,18,redacted,redacted,27,redacted,48,redacted,redacted,64,48,60,2014-2015
160,Chualar Union (Monterey),,40,14,26,No,27-65995-0000000,Chualar,Elementary School District,Monterey,93925,K-08,1.0,6.0,21.1,,,,,,,,,,,16.0,16.0,,2.0,0,0,36,32,22,19,28,31,3377.0,1904.0,2493.0,773.0,1120.0,8405.0,533,1619,577,9625.0,3313109.0,0.0,6.0,1568.0,0.0,0,0.0,10334.0,11134.0,3569572.0,15.0,639.0,4954.0,0,0.0,15.0,48.0,1570.0,9.0,893.0,321.0,263.0,78.0,337.0,0.0,1.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,99.7,0.0,0.0,0.0,0.0,50.0,14.8,0.0,302.0,89.6,332.0,98.5,,,15.0,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,21,35,36,29,,,,,29,,,redacted,26,33,32,5,27,27,41,,,,,33,,,redacted,27,40,2014-2015
161,Chula Vista Elementary (San Diego),,293,58,235,No,37-68023-0000000,Chula Vista,Elementary School District,San Diego,91910,P-11,103.0,11.0,20.5,3.0,9000.0,0.0,9000.0,9000.0,69717.0,92864.0,46210.0,71827.0,185.0,1450.0,1452.3,180.0,65.0,11,14,,,20,26,31,43,4645.0,1598.0,1800.0,623.0,1179.0,7181.0,573,691,1155,9514.0,230351714.0,2.0,10.0,1044.0,170.0,28,0.0,9955.0,9599.0,222112160.0,10.0,1034.0,6248.0,12,0.0,5.0,63.0,458.0,9.0,888.0,23140.0,10619.0,35.6,29806.0,34.0,51.0,716.0,1051.0,2836.0,20594.0,156.0,833.0,72.0,3497.0,0.2,2.4,3.5,9.5,69.1,0.5,2.8,0.2,11.7,4429.0,14.9,120.0,15179.0,50.9,14151.0,59.6,,,897.0,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,67,33,26,21,14,,,,,,,,,,,,,,,,,,18,26,30,26,44,38,73,31,69,36,45,58,59,44,43,55,24,31,22,23,67,77,48,78,48,56,66,69,49,61,2014-2015
162,Cienega Union Elementary (San Benito),,,,,No,35-67462-0000000,Hollister,Elementary School District,San Benito,95023,K-08,0.0,10.0,13.2,,,,,,,,,,,2.0,1.9,,0.0,redacted,redacted,,,redacted,redacted,redacted,redacted,4303.0,2180.0,2098.0,416.0,2095.0,11130.0,(158),324,162,11091.0,308465.0,0.0,0.0,953.0,0.0,0,0.0,11998.0,11457.0,294570.0,8.0,0.0,7365.0,0,0.0,16.0,61.0,1932.0,7.0,842.0,26.0,6.0,24.0,25.0,34.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,44.0,6.0,24.0,0.0,0.0,0.0,8.0,32.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,5,30,35,35,,,,,18,,,redacted,redacted,18,40,0,40,20,40,,,,,27,,,redacted,redacted,27,2014-2015
163,Cinnabar Elementary (Sonoma),,redacted,0,redacted,No,49-70649-0000000,Petaluma,Elementary School District,Sonoma,94952,K-08,0.0,7.0,17.1,,,,,,,,,,,15.0,15.0,,1.0,redacted,redacted,,,15,24,24,32,4201.0,1635.0,1782.0,821.0,2034.0,10858.0,673,466,536,10472.0,3228432.0,0.0,6.0,1424.0,0.0,0,0.0,12942.0,12533.0,3126361.0,11.0,752.0,6731.0,0,0.0,6.0,52.0,738.0,21.0,2674.0,249.0,150.0,58.4,257.0,32.0,0.0,0.0,2.0,0.0,169.0,2.0,4.0,0.0,80.0,0.0,0.0,0.8,0.0,65.8,0.8,1.6,0.0,31.1,12.0,4.7,0.0,180.0,70.0,17.0,89.2,,,6.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,22,46,27,27,,redacted,,,24,,redacted,35,30,23,37,6,31,35,28,,redacted,,,30,,redacted,49,29,45,2014-2015
