,District Name,Current Exp of Educ per ADA (Ed Code 41372) (District),Total Gen Fund Expenditures (District),Gen Fund Exp by Activity - 4000-4999 Ancillary Services Exp % (District),Gen Fund Exp by Activity - 3000-3999 Pupil Services Exp % (District),Gen Fund Exp by Activity - 2000-2999 Instruc-related Svcs Per Student # (District),Gen Fund Exp by Activity - 4000-4999 Ancillary Services Per Student # (District),Gen Fund Exp by Activity - 5000-5999 Community Services Per Student # (District),Gen Fund Exp by Activity - 6000-6999 Enterprise Exp % (District),Total Gen Fund Expenditures Per Student (District),Total Gen Fund Revenues Per Student (District),Total Gen Fund Revenues (District),Gen Fund Exp by Activity - 2000-2999 Instruc-related Svcs Exp % (District),Gen Fund Exp by Activity - 3000-3999 Pupil Services Per Student # (District),Gen Fund Exp by Activity - 1000-1999 Instruction Per Student # (District),Gen Fund Exp by Activity - 6000-6999 Enterprise Per Student # (District),Gen Fund Exp by Activity - 5000-5999 Community Services Exp % (District),Gen Fund Exp by Activity - 7000-7999 General Administration Exp % (District),Gen Fund Exp by Activity - 1000-1999 Instruction Exp % (District),Gen Fund Exp by Activity - 7000-7999 General Administration Per Student # (District),Gen Fund Exp by Activity - 8000-8999 Plant Services Exp % (District),Gen Fund Exp by Activity - 8000-8999 Plant Services Per Student # (District),Gen Fund Exp by Object Code - 1000-1999 Certificated Salaries Per Student (District),Gen Fund Exp by Object Code - 2000-2999 Classified Salaries Per Student (District),Gen Fund Exp by Object Code - 3000-3999 Employee Benefits Per Student (District),Gen Fund Exp by Object Code - 4000-4999 Books & Supplies Per Student (District),Gen Fund Exp by Object Code - 5000-5999 Services & Other Op Exp Per Student (District),Gen Fund Rev by Object Code - 8010-8099 Rev Limit Sources/LCFF Per Student (District),Gen Fund Rev by Object Code - 8100-8299 Federal Revenue Per Student (District),Gen Fund Rev by Object Code - 8300-8599 Other State Revenue Per Student (District),Gen Fund Rev by Object Code - 8600-8799 Other Local Revenue Per Student (District),Expulsions (District),Suspensions (District),Suspensions (In School) (District),Suspensions (Out of School) (District),County Name (District)_x,District Type (District)_x,All Charter Schools (Y/N) (District)_x,CDS Number (District)_x,City (District)_x,Grade Span (District)_x,Zip (District)_x,CDS Number (District)_y,CAASPP-ELA Standard Exceeded (Level 4) (District),CAASPP-ELA Standard Met (Level 3) (District),CAASPP-ELA Standard Nearly Met (Level 2) (District),CAASPP-ELA Standard Not Met (Level 1) (District),CAASPP-ELA Standard Exceeded or Met (Levels 3 and 4) (District),American Indian or Alaska Native (CAASPP-ELA Levels 3 and 4) (District),Asian (CAASPP-ELA Levels 3 and 4) (District),Black or African American (CAASPP-ELA Levels 3 and 4) (District),Filipino (CAASPP-ELA Levels 3 and 4) (District),Hispanic or Latino (CAASPP-ELA Levels 3 and 4) (District),Native Hawaiian or Pac Islandr (CAASPP-ELA Levels 3 and 4) (District),Two or More Races (CAASPP-ELA Levels 3 and 4) (District),White (CAASPP-ELA Levels 3 and 4) (District),Males (CAASPP-ELA Levels 3 and 4) (District),Females (CAASPP-ELA Levels 3 and 4) (District),CDS Number (District)_x,American Indian or Alaska Native (CAASPP-Math Levels 3 and 4) (District),Asian (CAASPP-Math Levels 3 and 4) (District),Black or African American (CAASPP-Math Levels 3 and 4) (District),Filipino (CAASPP-Math Levels 3 and 4) (District),Hispanic or Latino (CAASPP-Math Levels 3 and 4) (District),Native Hawaiian or Pac Islandr (CAASPP-Math Levels 3 and 4) (District),Two or More Races (CAASPP-Math Levels 3 and 4) (District),White (CAASPP-Math Levels 3 and 4) (District),Males (CAASPP-Math Levels 3 and 4) (District),Females (CAASPP-Math Levels 3 and 4) (District),CAASPP-Math Standard Exceeded or Met (Levels 3 and 4) (District),CAASPP-Math Standard Exceeded (Level 4) (District),CAASPP-Math Standard Met (Level 3) (District),CAASPP-Math Standard Nearly Met (Level 2) (District),CAASPP-Math Standard Not Met (Level 1) (District),Cohort Graduates % (District),Grads Mtg UC/CSU # (District),Black or African American # (UC/CSU) (District),American Indian or Alaska Native # (UC/CSU) (District),Asian # (UC/CSU) (District),Filipino # (UC/CSU) (District),Hispanic or Latino # (UC/CSU) (District),Native Hawaiian or Pacific Islander # (UC/CSU) (District),White # (UC/CSU) (District),Two or More Races # (UC/CSU) (District),None Reported # (UC/CSU) (District),ACT Avg Results-English # (District),ACT Avg Results-Math # (District),ACT Avg Results-Reading # (District),ACT Avg Results-Science # (District),ACT Test Takers # (District),American Indian or Alaska Native # (Cohort Grads) (District),Asian # (Cohort Grads) (District),Native Hawaiian or Pac Islander # (Cohort Grads) (District),Filipino # (Cohort Grads) (District),Hispanic or Latino # (Cohort Grads) (District),Black or African American # (Cohort Grads) (District),White # (Cohort Grads) (District),Two or More Races # (Cohort Grads) (District),None Reported # (Cohort Grads) (District),Advanced Placement (AP) Test Taking # (District),AP Score-1 (District),AP Score-2 (District),AP Score-3 (District),AP Score-4 (District),AP Score-5 (District),Cohort Dropouts # (District),Cohort Dropouts % (District),American Indian or Alaska Native # (Cohort Dropouts) (District),Asian # (Cohort Dropouts) (District),Native Hawaiian or Pac Islander # (Cohort Dropouts) (District),Filipino # (Cohort Dropouts) (District),Hispanic or Latino # (Cohort Dropouts) (District),Black or African American # (Cohort Dropouts) (District),White # (Cohort Dropouts) (District),Two or More Races # (Cohort Dropouts) (District),None Reported # (Cohort Dropouts) (District),SAT Test Takers # (District),Cohort Graduates # (District),Grads Mtg UC/CSU % (District),SAT Avg Results-Mathematics # (District),SAT Avg Results-Reading # (District),SAT Avg Results-Writing # (District),CDS Number (District)_y,Average Daily Attendance (ADA) (District),English Learners # (District),English Learners % (District),Enrollment (District),Ethnic Diversity Index (District),American Indian or Alaska Native # (District),Asian # (District),Black or African American # (District),Filipino # (District),Hispanic or Latino # (District),Native Hawaiian or Pac Islander # (District),Two or More Races # (District),None Reported # (District),White # (District),American Indian or Alaska Native % (District),Asian % (District),Black or African American % (District),Filipino % (District),Hispanic or Latino % (District),Native Hawaiian or Pac Islander % (District),Two or More Races % (District),None Reported % (District),White % (District),Fluent English Proficient (FEP) # (District),Fluent English Proficient (FEP) % (District),Foster Youth # (District),Free/Reduced Meals # (District),Free/Reduced Meals % (District),FRPM/EL/Foster Undupl # (District),FRPM/EL/Foster Undupl % (District),Homeless # (District),Migrant # (District),Special Education # (District),CDS Number (District)_x,Disadvantaged Students (CAASPP-ELA Levels 3 and 4) (District),Disadvantaged Students (CAASPP-Math Levels 3 and 4) (District),EL Attaining Engl Prof < 5yrs in cohort # (District),EL Attaining Engl Prof < 5yrs in cohort % (District),EL Attaining Engl Prof >=5yrs in cohort # (District),EL Attaining Engl Prof >=5yrs in cohort % (District),EL Making Annual Growth Target # (District),EL Making Annual Growth Target % (District),English Learners (CAASPP-ELA Levels 3 and 4) (District),English Learners (CAASPP-Math Levels 3 and 4) (District),Migrant Students (CAASPP-ELA Levels 3 and 4) (District),Migrant Students (CAASPP-Math Levels 3 and 4) (District),Students w/Disabilities (CAASPP-ELA Levels 3 and 4) (District),Students w/Disabilities (CAASPP-Math Levels 3 and 4) (District),CDS Number (District)_y,Redesignated FEP (RFEP) # (District),County Name (District)_y,District Type (District)_y,All Charter Schools (Y/N) (District)_y,CDS Number (District),City (District)_y,Grade Span (District)_y,Zip (District)_y,1st Year Teachers (District),2nd Year Teachers (District),Avg Years Teaching (District),Per Pupil Ratio: Teacher (District),Salary Change (District),TchrBnft-Max Annual-2Party Plan $ Pd (District),TchrBnft-Max Annual-Cafe Plan $ Pd (District),TchrBnft-Max Annual-Family Pln $ Pd (District),TchrBnft-Max Annual-Single Plan $ Pd (District),Teacher BA60 Step-10 Offered (District),Teacher Highest Salary Offered (District),Teacher Lowest Salary Offered (District),Teacher Salary-Avg (District),Teacher Service Days (District),Teachers-# (District),Teachers-FTE (District),Teaching Days (District)
564,Plumas County Office of Education (Plumas),,3078740.0,0.0,3.0,,,,0.0,,,2957624.0,23.0,,,,0.0,29.0,44.0,,0.0,,,,,,,,,,,,,,,Plumas,County Office of Education (COE),No,32-10322-0000000,Quincy,02-12,95971,32-10322-0000000,0,0,25,75,0,redacted,,redacted,,redacted,,redacted,0,0,redacted,32-10322-0000000,redacted,,redacted,,redacted,,redacted,0,0,redacted,0,0,0,16.7,83.3,redacted,0.0,,,,,0.0,,0.0,0.0,,,,,,,,,,,redacted,,redacted,redacted,,,,,,,,redacted,redacted,,,,,redacted,,redacted,redacted,,,redacted,0.0,,,,32-10322-0000000,,,,23.0,24.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,18.0,0.0,0.0,4.3,0.0,8.7,0.0,8.7,0.0,78.3,0.0,0.0,redacted,15.0,65.2,15.0,,5.0,0.0,6.0,32-10322-0000000,0,0,,,,,,,,,,,redacted,redacted,32-10322-0000000,0.0,Plumas,County Office of Education (COE),No,32-10322-0000000,Quincy,02-12,95971,0.0,3.0,9.0,3.4,,,,,,,,,,,7.0,6.8,
565,Plumas Lake Elementary (Yuba),9686.0,12965929.0,0.0,4.0,1329.0,17.0,0.0,0.0,10519.0,10054.0,12393075.0,13.0,372.0,6089.0,0,0.0,8.0,58.0,822.0,14.0,1503.0,4398.0,1364.0,2021.0,722.0,1227,8125.0,333.0,840.0,756.0,,,,,Yuba,Elementary School District,No,58-72744-0000000,Plumas Lake,K-08,95961,58-72744-0000000,19.4,31.4,26.4,22.8,50.9,33.3,68.6,44.8,78.6,44.1,redacted,54.6,51.3,46.9,55.8,58-72744-0000000,50,48.6,24.1,64.3,31.8,redacted,38.6,42.6,43.5,35.4,39.9,17.5,22.4,33.4,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58-72744-0000000,1233.0,84.0,6.6,1272.0,49.0,15.0,56.0,41.0,23.0,321.0,7.0,141.0,0.0,668.0,1.2,4.4,3.2,1.8,25.2,0.6,11.1,0.0,52.5,68.0,5.3,11,454.0,35.7,479.0,39.4,0.0,0.0,85.0,58-72744-0000000,37.6,28.1,,,,,,,30.2,18.6,,,7.2,9.6,58-72744-0000000,24.0,Yuba,Elementary School District,No,58-72744-0000000,Plumas Lake,K-08,95961,11.0,10.0,6.0,18.7,4.0,0.0,0.0,11000.0,0.0,65314.0,89252.0,44374.0,59990.0,184.0,71.0,68.2,180.0
566,Point Arena Joint Union High (Mendocino),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendocino,High School District,No,23-65599-0000000,Point Arena,09-12,95468,23-65599-0000000,6.7,10,43.3,40,16.7,redacted,,,,0,,,redacted,7.1,25,23-65599-0000000,redacted,,,,0,,,18.2,0,11.8,6.5,3.2,3.2,6.5,87.1,83.8,16.0,,0.0,,,5.0,,11.0,,,redacted,redacted,redacted,redacted,14.0,redacted,,,,11,,17,,,62.0,33,28,17,4,0,3,8.1,redacted,,,,0,,2,,,,31,51.6,,,,23-65599-0000000,,22.0,14.9,148.0,41.0,11.0,1.0,0.0,0.0,76.0,0.0,0.0,1.0,59.0,7.4,0.7,0.0,0.0,51.4,0.0,0.0,0.7,39.9,34.0,23.0,redacted,80.0,54.1,83.0,65.7,15.0,0.0,19.0,23-65599-0000000,17.4,4.4,,,,,,,redacted,redacted,,,redacted,redacted,23-65599-0000000,0.0,Mendocino,High School District,No,23-65599-0000000,Point Arena,09-12,95468,2.0,3.0,3.0,11.5,,,,,,,,,,,17.0,12.8,
567,Pollock Pines Elementary (El Dorado),10258.0,7664596.0,0.0,10.0,994.0,30.0,0.0,0.0,11818.0,11230.0,7283228.0,8.0,1210.0,6922.0,0,0.0,9.0,59.0,1044.0,11.0,1287.0,4365.0,1990.0,2567.0,682.0,1624,8768.0,445.0,753.0,1265.0,,,,,El Dorado,Elementary School District,No,09-61960-0000000,Pollock Pines,K-08,95726,09-61960-0000000,12.2,31.5,27.8,28.5,43.7,redacted,redacted,redacted,redacted,36.9,redacted,redacted,45.6,37.3,50.2,09-61960-0000000,redacted,redacted,redacted,redacted,19.7,redacted,redacted,35,34.8,30.5,32.7,12.9,19.8,36.7,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-61960-0000000,649.0,22.0,3.2,687.0,25.0,7.0,6.0,8.0,6.0,107.0,2.0,18.0,8.0,525.0,1.0,0.9,1.2,0.9,15.6,0.3,2.6,1.2,76.4,5.0,0.7,redacted,338.0,49.2,343.0,50.9,1.0,0.0,108.0,09-61960-0000000,31.2,24.2,,,,,,,redacted,18.2,,,20.2,15.7,09-61960-0000000,0.0,El Dorado,Elementary School District,No,09-61960-0000000,Pollock Pines,K-08,95726,0.0,3.0,14.0,20.8,,,,,,,,,,,33.0,33.0,
568,Pomona Unified (Los Angeles),12020.0,279145923.0,0.0,8.0,1546.0,35.0,30.0,0.0,12236.0,12772.0,291373059.0,13.0,981.0,7653.0,0,0.0,5.0,63.0,668.0,10.0,1193.0,5771.0,1850.0,2283.0,609.0,1660,10361.0,896.0,1306.0,208.0,,,,,Los Angeles,Unified School District,No,19-64907-0000000,Pomona,K-12,91766,19-64907-0000000,11.3,26.9,27.2,34.6,38.2,48.3,69.1,32.8,68.7,35.9,27.8,63.9,58,33.5,43.1,19-64907-0000000,34.5,62.4,15.5,56.7,22.8,22.2,41.7,44,25.2,24.9,25.1,8.1,17,28.4,46.6,80.8,719.0,35.0,0.0,60.0,18.0,570.0,0.0,28.0,6.0,0.0,19,19,20,19,323.0,redacted,79,redacted,20,1308,71,51,11,redacted,1382.0,1234,716,442,268,98,224,11.7,redacted,1,redacted,0,200,11,5,2,redacted,,1548,46.4,,,,19-64907-0000000,22814.0,6919.0,28.5,24314.0,16.0,48.0,824.0,1108.0,293.0,20827.0,37.0,238.0,41.0,898.0,0.2,3.4,4.6,1.2,85.7,0.2,1.0,0.2,3.7,6613.0,27.2,252,20375.0,83.8,20350.0,85.4,2796.0,9.0,2524.0,19-64907-0000000,34.8,22.2,,,,,,,11.3,9.6,redacted,redacted,7,5.2,19-64907-0000000,1509.0,Los Angeles,Unified School District,No,19-64907-0000000,Pomona,K-12,91766,203.0,117.0,14.0,13.4,0.0,10425.0,0.0,12410.0,7200.0,77237.0,102380.0,46287.0,81423.0,188.0,1843.0,1810.5,180.0
569,Pond Union Elementary (Kern),13149.0,2664058.0,0.0,6.0,1170.0,0.0,0.0,0.0,14354.0,13987.0,2595963.0,8.0,897.0,8507.0,0,0.0,10.0,59.0,1461.0,15.0,2172.0,4077.0,1975.0,3584.0,1280.0,2274,11927.0,778.0,509.0,773.0,,,,,Kern,Elementary School District,No,15-63719-0000000,Wasco,K-08,93280,15-63719-0000000,7.9,23.8,28.6,39.7,31.8,redacted,redacted,,,29.1,,,redacted,20.3,41.8,15-63719-0000000,redacted,redacted,,,20.2,,,redacted,17.7,26.5,22.3,6.2,16.2,33.1,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-63719-0000000,186.0,84.0,42.9,196.0,6.0,1.0,4.0,0.0,0.0,184.0,0.0,0.0,1.0,6.0,0.5,2.0,0.0,0.0,93.9,0.0,0.0,0.5,3.1,38.0,19.4,redacted,177.0,90.3,180.0,92.6,3.0,11.0,18.0,15-63719-0000000,31.3,21,,,,,,,3,2.9,redacted,redacted,23.1,15.4,15-63719-0000000,0.0,Kern,Elementary School District,No,15-63719-0000000,Wasco,K-08,93280,1.0,0.0,7.0,21.8,,,,,,,,,,,9.0,9.0,
570,Porterville Unified (Tulare),11103.0,153306380.0,2.0,8.0,1632.0,241.0,182.0,0.0,11993.0,12911.0,165041577.0,14.0,933.0,6933.0,0,2.0,3.0,58.0,388.0,12.0,1499.0,5171.0,1602.0,3073.0,752.0,1063,10400.0,953.0,1184.0,373.0,,,,,Tulare,Unified School District,No,54-75523-0000000,Porterville,K-12,93257,54-75523-0000000,12.5,26.2,26.8,34.6,38.7,33.3,53.5,47.1,68.1,36.4,23.3,51.7,50.6,33.1,44.4,54-75523-0000000,19.1,41.1,26.5,55.3,20.8,13.3,38.2,31.7,22.6,23.2,22.9,6.9,16,27.6,49.6,85.4,501.0,0.0,5.0,14.0,22.0,345.0,0.0,104.0,5.0,0.0,19,20,20,20,294.0,31,21,redacted,33,1002,redacted,229,14,redacted,760.0,343,422,269,161,46,125,7.9,7,1,redacted,2,87,redacted,28,0,redacted,,1344,37.3,,,,54-75523-0000000,12783.0,3956.0,27.5,14368.0,21.0,324.0,237.0,74.0,154.0,11554.0,60.0,146.0,97.0,1722.0,2.3,1.6,0.5,1.1,80.4,0.4,1.0,0.7,12.0,3832.0,26.7,91,11879.0,82.7,11529.0,84.5,14.0,1032.0,693.0,54-75523-0000000,35.7,20.9,,,,,,,11.6,8.9,35.2,20.8,3.6,2.1,54-75523-0000000,594.0,Tulare,Unified School District,No,54-75523-0000000,Porterville,K-12,93257,3.0,39.0,12.0,22.4,3.0,17239.0,0.0,17539.0,17239.0,76842.0,99231.0,41732.0,80024.0,190.0,657.0,640.2,185.0
571,Portola Valley Elementary (San Mateo),22860.0,14653981.0,0.0,5.0,3566.0,0.0,0.0,0.0,24215.0,23833.0,14422438.0,15.0,1178.0,14646.0,0,0.0,10.0,60.0,2328.0,6.0,1529.0,11133.0,3198.0,5290.0,1105.0,2567,18411.0,230.0,1064.0,4128.0,,,,,San Mateo,Elementary School District,No,41-68981-0000000,Portola Valley,K-08,94028,41-68981-0000000,56.3,27.2,10.1,6.3,83.6,,86.4,redacted,,58.7,redacted,94.1,88.9,81.2,86.5,41-68981-0000000,,86.4,redacted,,46,redacted,94.1,88.5,80.7,81.8,81.2,60,21.2,12.9,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41-68981-0000000,605.0,17.0,2.7,627.0,34.0,0.0,34.0,8.0,0.0,91.0,4.0,57.0,0.0,433.0,0.0,5.4,1.3,0.0,14.5,0.6,9.1,0.0,69.1,74.0,11.8,redacted,53.0,8.5,62.0,10.0,0.0,0.0,53.0,41-68981-0000000,45.2,33.3,,,,,,,15.4,23.1,,,33.3,34.2,41-68981-0000000,17.0,San Mateo,Elementary School District,No,41-68981-0000000,Portola Valley,K-08,94028,1.0,0.0,12.0,12.6,,,,,,,,,,,52.0,49.7,
572,Poway Unified (San Diego),9932.0,360496137.0,1.0,8.0,1087.0,116.0,13.0,0.0,10374.0,10208.0,354723530.0,10.0,781.0,6630.0,0,0.0,5.0,64.0,533.0,10.0,1087.0,4609.0,1650.0,2523.0,377.0,883,8089.0,268.0,1410.0,441.0,,,,,San Diego,Unified School District,No,37-68296-0000000,San Diego,K-12,92128,37-68296-0000000,40.4,33.7,15.7,10.2,74.1,55.6,86.8,54.2,76,55.1,55.4,76.6,75,69.4,79.1,37-68296-0000000,47.2,85.9,39.7,66.6,43.9,39.7,68.9,66,67,65.9,66.5,40.5,25.9,20.8,12.8,94.7,1997.0,48.0,0.0,476.0,148.0,216.0,9.0,1017.0,66.0,12.0,26,26,26,25,1163.0,redacted,533,12,190,368,76,1340,103,17,3971.0,188,915,1930,2271,2624,26,0.9,redacted,1,0,1,8,3,12,1,0,,2646,75.5,,,,37-68296-0000000,34749.0,4220.0,11.7,35956.0,55.0,69.0,7521.0,823.0,2359.0,5312.0,132.0,2488.0,317.0,16935.0,0.2,20.9,2.3,6.6,14.8,0.4,6.9,0.9,47.1,6518.0,18.1,25,5111.0,14.2,7778.0,22.2,335.0,0.0,4047.0,37-68296-0000000,48.8,38,,,,,,,31.7,34.6,,,35.2,29.5,37-68296-0000000,656.0,San Diego,Unified School District,No,37-68296-0000000,San Diego,K-12,92128,117.0,84.0,13.0,23.9,0.0,16108.0,0.0,22215.0,8809.0,83106.0,101917.0,47046.0,78935.0,188.0,1583.0,1506.2,180.0
573,Raisin City Elementary (Fresno),15073.0,4296775.0,0.0,9.0,994.0,0.0,0.0,0.0,16437.0,15678.0,4098388.0,6.0,1516.0,8106.0,0,0.0,16.0,49.0,2662.0,19.0,3136.0,3824.0,2306.0,2799.0,1349.0,4970,11974.0,1569.0,901.0,1234.0,,,,,Fresno,Elementary School District,No,10-62380-0000000,Raisin City,K-12,93652,10-62380-0000000,1.2,14.4,23.4,61.1,15.6,,redacted,,,15.8,,,redacted,14.1,17.3,10-62380-0000000,,redacted,,,15.2,,,redacted,17.4,12,15,2.4,12.6,26.4,58.7,17.1,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,,,,,0.0,redacted,redacted,redacted,redacted,26,1,7,redacted,redacted,0.0,,,,,,84,38.9,redacted,redacted,redacted,redacted,70,1,9,redacted,redacted,,37,8.1,,,,10-62380-0000000,261.0,257.0,37.1,693.0,20.0,4.0,18.0,43.0,1.0,566.0,0.0,8.0,6.0,47.0,0.6,2.6,6.2,0.1,81.7,0.0,1.2,0.9,6.8,127.0,18.3,redacted,656.0,94.7,264.0,98.3,9.0,25.0,58.0,10-62380-0000000,16.6,14.7,,,,,,,10.5,10.5,33.3,26.7,0,0,10-62380-0000000,11.0,Fresno,Elementary School District,No,10-62380-0000000,Raisin City,K-12,93652,9.0,0.0,5.0,22.1,,,,,,,,,,,34.0,31.3,
574,Ramona City Unified (San Diego),9918.0,57655233.0,0.0,9.0,1051.0,12.0,58.0,0.0,10959.0,11095.0,58370392.0,10.0,989.0,6206.0,0,1.0,7.0,57.0,740.0,13.0,1378.0,4331.0,1895.0,2252.0,389.0,1212,8615.0,464.0,1005.0,1010.0,,,,,San Diego,Unified School District,No,37-68304-0000000,Ramona,K-12,92065,37-68304-0000000,18.1,34.4,23.9,23.7,52.5,39.3,55.6,38.9,redacted,38.3,redacted,50.4,62.4,47.5,57.7,37-68304-0000000,39.3,47.6,22.2,redacted,24.6,redacted,39.5,47.7,40.7,35.9,38.4,14.8,23.6,30.3,31.3,91.6,171.0,0.0,0.0,0.0,0.0,48.0,0.0,119.0,0.0,,21,22,23,22,116.0,redacted,redacted,redacted,redacted,131,redacted,260,redacted,,378.0,156,231,167,100,18,9,2,redacted,redacted,redacted,redacted,6,redacted,3,redacted,,,415,41.2,,,,37-68304-0000000,5261.0,808.0,14.6,5546.0,38.0,52.0,28.0,45.0,17.0,2041.0,8.0,214.0,0.0,3141.0,0.9,0.5,0.8,0.3,36.8,0.1,3.9,0.0,56.6,534.0,9.6,18,2179.0,39.3,2281.0,42.6,129.0,24.0,739.0,37-68304-0000000,37.7,24.9,,,,,,,3.7,5.6,30.8,0,10.9,8.3,37-68304-0000000,98.0,San Diego,Unified School District,No,37-68304-0000000,Ramona,K-12,92065,18.0,17.0,11.0,23.1,2.1,12398.0,0.0,16117.0,6199.0,72033.0,95004.0,42017.0,71367.0,184.0,248.0,240.3,180.0
575,Ravenswood City Elementary (San Mateo),16282.0,48653618.0,0.0,4.0,2588.0,59.0,0.0,0.0,16761.0,16403.0,47615071.0,15.0,676.0,9925.0,0,0.0,9.0,59.0,1555.0,10.0,1629.0,6290.0,3118.0,3684.0,595.0,2734,11187.0,981.0,1419.0,2815.0,,,,,San Mateo,Elementary School District,No,41-68999-0000000,East Palo Alto,K-12,94303,41-68999-0000000,3.2,16.4,27.2,53.2,19.6,redacted,redacted,17.7,redacted,20.3,14.6,5.3,redacted,15.2,24.5,41-68999-0000000,redacted,redacted,8.5,redacted,13.1,11.7,15.8,redacted,13.1,12.3,12.7,2.8,10,25.9,61.4,67.6,25.0,0.0,,0.0,,21.0,,,,,,,,,0.0,,redacted,,,21,redacted,,,,0.0,,,,,,4,10.8,,redacted,,,3,redacted,,,,,25,100.0,,,,41-68999-0000000,2903.0,2302.0,59.7,3853.0,18.0,4.0,16.0,255.0,6.0,3209.0,294.0,31.0,15.0,23.0,0.1,0.4,6.6,0.2,83.3,7.6,0.8,0.4,0.6,885.0,23.0,18,3428.0,89.0,2928.0,95.4,1148.0,131.0,383.0,41-68999-0000000,19,12.3,,,,,,,3.4,4.1,12,12,3.9,1.9,41-68999-0000000,310.0,San Mateo,Elementary School District,No,41-68999-0000000,East Palo Alto,K-12,94303,28.0,16.0,6.0,18.8,0.0,7968.0,0.0,7968.0,7968.0,70809.0,89971.0,48158.0,69622.0,189.0,206.0,204.8,180.0
576,Raymond-Knowles Union Elementary (Madera),11732.0,991616.0,0.0,8.0,2856.0,0.0,0.0,0.0,11820.0,11744.0,985175.0,24.0,1000.0,4841.0,0,0.0,12.0,41.0,1444.0,13.0,1591.0,4501.0,1641.0,2896.0,772.0,1922,10073.0,402.0,668.0,601.0,,,,,Madera,Elementary School District,No,20-65276-0000000,Raymond,K-08,93653,20-65276-0000000,14.8,29.5,32.8,23,44.3,redacted,redacted,,redacted,38.5,,redacted,46.9,35.7,51.5,20-65276-0000000,redacted,redacted,,redacted,30.8,,redacted,37.5,32.1,39.4,36.1,6.6,29.5,47.5,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-65276-0000000,84.0,1.0,1.2,83.0,44.0,8.0,3.0,0.0,1.0,18.0,0.0,5.0,0.0,48.0,9.6,3.6,0.0,1.2,21.7,0.0,6.0,0.0,57.8,1.0,1.2,redacted,52.0,62.7,52.0,64.5,0.0,0.0,2.0,20-65276-0000000,41.7,30.6,,,,,,,redacted,redacted,,,redacted,redacted,20-65276-0000000,0.0,Madera,Elementary School District,No,20-65276-0000000,Raymond,K-08,93653,2.0,1.0,3.0,13.8,0.0,13824.0,0.0,13824.0,13824.0,48225.0,63915.0,32503.0,39862.0,183.0,6.0,6.0,177.0
577,Red Bluff Joint Union High (Tehama),12636.0,19189261.0,2.0,11.0,1447.0,262.0,0.0,0.0,12860.0,13109.0,19560354.0,11.0,1384.0,7360.0,0,0.0,7.0,57.0,842.0,12.0,1495.0,5524.0,2389.0,2663.0,806.0,1346,9995.0,730.0,1481.0,902.0,,,,,Tehama,High School District,No,52-71639-0000000,Red Bluff,09-12,96080,52-71639-0000000,4.7,20.1,29.4,45.9,24.7,45.5,redacted,redacted,redacted,20,,redacted,26.2,18.8,30.5,52-71639-0000000,16.7,redacted,redacted,redacted,10.4,,redacted,18.4,17.3,15.1,16.1,4,12.1,27.4,56.5,86.8,105.0,0.0,1.0,0.0,,23.0,0.0,77.0,2.0,0.0,18,19,19,19,257.0,11,redacted,redacted,,95,redacted,255,13,redacted,119.0,15,58,45,40,9,12,2.7,0,redacted,redacted,,4,redacted,7,1,redacted,,383,27.4,,,,52-71639-0000000,1492.0,46.0,2.8,1630.0,37.0,53.0,16.0,20.0,5.0,466.0,4.0,47.0,4.0,1015.0,3.3,1.0,1.2,0.3,28.6,0.2,2.9,0.2,62.3,277.0,17.0,21,967.0,59.3,975.0,59.1,108.0,11.0,178.0,52-71639-0000000,22.3,12.8,,,,,,,redacted,redacted,redacted,redacted,0,0,52-71639-0000000,30.0,Tehama,High School District,No,52-71639-0000000,Red Bluff,09-12,96080,10.0,3.0,13.0,18.4,0.0,0.0,0.0,9500.0,0.0,67864.0,87911.0,41728.0,72579.0,185.0,91.0,88.7,180.0
