,District Name,Expulsions (District),Suspensions (District),Suspensions (In School) (District),Suspensions (Out of School) (District),All Charter Schools (Y/N) (District),CDS Number (District),City (District),District Type (District),County Name (District),Zip (District),Grade Span (District),2nd Year Teachers (District),Avg Years Teaching (District),Per Pupil Ratio: Teacher (District),Salary Change (District),TchrBnft-Max Annual-2Party Plan $ Pd (District),TchrBnft-Max Annual-Cafe Plan $ Pd (District),TchrBnft-Max Annual-Family Pln $ Pd (District),TchrBnft-Max Annual-Single Plan $ Pd (District),Teacher BA60 Step-10 Offered (District),Teacher Highest Salary Offered (District),Teacher Lowest Salary Offered (District),Teacher Salary-Avg (District),Teacher Service Days (District),Teachers-# (District),Teachers-FTE (District),Teaching Days (District),1st Year Teachers (District),Students w/Disabilities (CAASPP-Math Levels 3 and 4) (District),Students w/Disabilities (CAASPP-ELA Levels 3 and 4) (District),Migrant Students (CAASPP-Math Levels 3 and 4) (District),Migrant Students (CAASPP-ELA Levels 3 and 4) (District),English Learners (CAASPP-Math Levels 3 and 4) (District),English Learners (CAASPP-ELA Levels 3 and 4) (District),Disadvantaged Students (CAASPP-Math Levels 3 and 4) (District),Disadvantaged Students (CAASPP-ELA Levels 3 and 4) (District),Gen Fund Exp by Object Code - 1000-1999 Certificated Salaries Per Student (District),Gen Fund Exp by Object Code - 2000-2999 Classified Salaries Per Student (District),Gen Fund Exp by Object Code - 3000-3999 Employee Benefits Per Student (District),Gen Fund Exp by Object Code - 4000-4999 Books & Supplies Per Student (District),Gen Fund Exp by Object Code - 5000-5999 Services & Other Op Exp Per Student (District),Gen Fund Rev by Object Code - 8010-8099 Rev Limit Sources/LCFF Per Student (District),Gen Fund Rev by Object Code - 8100-8299 Federal Revenue Per Student (District),Gen Fund Rev by Object Code - 8300-8599 Other State Revenue Per Student (District),Gen Fund Rev by Object Code - 8600-8799 Other Local Revenue Per Student (District),Current Exp of Educ per ADA (Ed Code 41372) (District),Total Gen Fund Expenditures (District),Gen Fund Exp by Activity - 4000-4999 Ancillary Services Exp % (District),Gen Fund Exp by Activity - 3000-3999 Pupil Services Exp % (District),Gen Fund Exp by Activity - 2000-2999 Instruc-related Svcs Per Student # (District),Gen Fund Exp by Activity - 4000-4999 Ancillary Services Per Student # (District),Gen Fund Exp by Activity - 5000-5999 Community Services Per Student # (District),Gen Fund Exp by Activity - 6000-6999 Enterprise Exp % (District),Total Gen Fund Expenditures Per Student (District),Total Gen Fund Revenues Per Student (District),Total Gen Fund Revenues (District),Gen Fund Exp by Activity - 2000-2999 Instruc-related Svcs Exp % (District),Gen Fund Exp by Activity - 3000-3999 Pupil Services Per Student # (District),Gen Fund Exp by Activity - 1000-1999 Instruction Per Student # (District),Gen Fund Exp by Activity - 6000-6999 Enterprise Per Student # (District),Gen Fund Exp by Activity - 5000-5999 Community Services Exp % (District),Gen Fund Exp by Activity - 7000-7999 General Administration Exp % (District),Gen Fund Exp by Activity - 1000-1999 Instruction Exp % (District),Gen Fund Exp by Activity - 7000-7999 General Administration Per Student # (District),Gen Fund Exp by Activity - 8000-8999 Plant Services Exp % (District),Gen Fund Exp by Activity - 8000-8999 Plant Services Per Student # (District),Average Daily Attendance (ADA) (District),English Learners # (District),English Learners % (District),Enrollment (District),Ethnic Diversity Index (District),American Indian or Alaska Native # (District),Asian # (District),Black or African American # (District),Filipino # (District),Hispanic or Latino # (District),Native Hawaiian or Pac Islander # (District),Two or More Races # (District),None Reported # (District),White # (District),American Indian or Alaska Native % (District),Asian % (District),Black or African American % (District),Filipino % (District),Hispanic or Latino % (District),Native Hawaiian or Pac Islander % (District),Two or More Races % (District),None Reported % (District),White % (District),Fluent English Proficient (FEP) # (District),Fluent English Proficient (FEP) % (District),Foster Youth # (District),Free/Reduced Meals # (District),Free/Reduced Meals % (District),FRPM/EL/Foster Undupl # (District),FRPM/EL/Foster Undupl % (District),Homeless # (District),Migrant # (District),Redesignated FEP (RFEP) # (District),Redesignated FEP (RFEP) % (District),Special Education # (District),Cohort Graduates % (District),Grads Mtg UC/CSU # (District),Black or African American # (UC/CSU) (District),American Indian or Alaska Native # (UC/CSU) (District),Asian # (UC/CSU) (District),Filipino # (UC/CSU) (District),Hispanic or Latino # (UC/CSU) (District),Native Hawaiian or Pacific Islander # (UC/CSU) (District),White # (UC/CSU) (District),Two or More Races # (UC/CSU) (District),None Reported # (UC/CSU) (District),ACT Avg Results-English # (District),ACT Avg Results-Math # (District),ACT Avg Results-Reading # (District),ACT Avg Results-Science # (District),ACT Test Takers # (District),American Indian or Alaska Native # (Cohort Grads) (District),Asian # (Cohort Grads) (District),Native Hawaiian or Pac Islander # (Cohort Grads) (District),Filipino # (Cohort Grads) (District),Hispanic or Latino # (Cohort Grads) (District),Black or African American # (Cohort Grads) (District),White # (Cohort Grads) (District),Two or More Races # (Cohort Grads) (District),None Reported # (Cohort Grads) (District),Advanced Placement (AP) Test Taking # (District),AP Score-1 (District),AP Score-2 (District),AP Score-3 (District),AP Score-4 (District),AP Score-5 (District),Cohort Dropouts # (District),Cohort Dropouts % (District),American Indian or Alaska Native # (Cohort Dropouts) (District),Asian # (Cohort Dropouts) (District),Native Hawaiian or Pac Islander # (Cohort Dropouts) (District),Filipino # (Cohort Dropouts) (District),Hispanic or Latino # (Cohort Dropouts) (District),Black or African American # (Cohort Dropouts) (District),White # (Cohort Dropouts) (District),Two or More Races # (Cohort Dropouts) (District),None Reported # (Cohort Dropouts) (District),SAT Test Takers # (District),Cohort Graduates # (District),Grads Mtg UC/CSU % (District),SAT Avg Results-Mathematics # (District),SAT Avg Results-Reading # (District),SAT Avg Results-Writing # (District),CAASPP-Math Standard Exceeded (Level 4) (District),CAASPP-Math Standard Met (Level 3) (District),CAASPP-Math Standard Nearly Met (Level 2) (District),CAASPP-Math Standard Not Met (Level 1) (District),CAASPP-Math Standard Exceeded or Met (Levels 3 and 4) (District),American Indian or Alaska Native (CAASPP-Math Levels 3 and 4) (District),Asian (CAASPP-Math Levels 3 and 4) (District),Black or African American (CAASPP-Math Levels 3 and 4) (District),Filipino (CAASPP-Math Levels 3 and 4) (District),Hispanic or Latino (CAASPP-Math Levels 3 and 4) (District),Native Hawaiian or Pac Islandr (CAASPP-Math Levels 3 and 4) (District),Two or More Races (CAASPP-Math Levels 3 and 4) (District),White (CAASPP-Math Levels 3 and 4) (District),Males (CAASPP-Math Levels 3 and 4) (District),Females (CAASPP-Math Levels 3 and 4) (District),CAASPP-ELA Standard Exceeded or Met (Levels 3 and 4) (District),CAASPP-ELA Standard Exceeded (Level 4) (District),CAASPP-ELA Standard Met (Level 3) (District),CAASPP-ELA Standard Nearly Met (Level 2) (District),CAASPP-ELA Standard Not Met (Level 1) (District),American Indian or Alaska Native (CAASPP-ELA Levels 3 and 4) (District),Asian (CAASPP-ELA Levels 3 and 4) (District),Black or African American (CAASPP-ELA Levels 3 and 4) (District),Filipino (CAASPP-ELA Levels 3 and 4) (District),Hispanic or Latino (CAASPP-ELA Levels 3 and 4) (District),Native Hawaiian or Pac Islandr (CAASPP-ELA Levels 3 and 4) (District),Two or More Races (CAASPP-ELA Levels 3 and 4) (District),White (CAASPP-ELA Levels 3 and 4) (District),Males (CAASPP-ELA Levels 3 and 4) (District),Females (CAASPP-ELA Levels 3 and 4) (District),Year
202,Dehesa Elementary (San Diego),,,,,No,37-68049-0000000,El Cajon,Elementary School District,San Diego,92019,K-12,18.0,3.0,15.3,,,,,,,,,,,289.0,253.1,,67.0,11,15,,,11,6,21,40,5351.0,2927.0,3640.0,542.0,8848,8603.0,2670.0,2234.0,10594.0,21127.0,3709917.0,0.0,5.0,2108.0,0.0,1,0.0,21286.0,24101.0,4200486.0,10.0,1028,14364.0,0,0.0,9.0,67.0,1963.0,9.0,1821.0,174.0,294.0,7.6,3883.0,50.0,40.0,114.0,227.0,44.0,1319.0,13.0,302.0,46.0,1778.0,1.0,2.9,5.8,1.1,34.0,0.3,7.8,1.2,45.8,456.0,11.7,redacted,1568.0,40.4,117.0,55.8,,,52.0,24.6,,,,,,,,,,,,,redacted,redacted,redacted,redacted,5.0,,,,,,,,,,4.0,redacted,redacted,redacted,redacted,redacted,,,,,,,,,,,,29.0,,,467,487,454,9,17,39,35,25,redacted,redacted,redacted,redacted,19,,18,28,22,29,40,14,26,33,27,redacted,redacted,redacted,redacted,30,,41,45,28,53,2015-2016
203,Del Mar Union Elementary (San Diego),,,,,No,37-68056-0000000,San Diego,Elementary School District,San Diego,92130,K-06,6.0,12.0,17.6,3.0,9500.0,0.0,9500.0,9500.0,81203.0,99636.0,44960.0,82373.0,185.0,261.0,246.5,180.0,6.0,61,65,,,63,60,59,65,6214.0,1692.0,2400.0,499.0,1217,9877.0,251.0,1355.0,939.0,12016.0,52426631.0,0.0,4.0,1026.0,0.0,0,0.0,12412.0,12423.0,52471791.0,8.0,508,8583.0,5,0.0,7.0,69.0,839.0,11.0,1386.0,4224.0,366.0,8.4,4334.0,46.0,6.0,1298.0,23.0,33.0,413.0,6.0,274.0,4.0,2277.0,0.1,29.9,0.5,0.8,9.5,0.1,6.3,0.1,52.5,964.0,22.2,redacted,173.0,4.0,510.0,12.0,,,90.0,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,24,11,4,85,redacted,93,47,87,67,redacted,86,83,84,85,87,61,26,8,4,redacted,92,67,83,74,redacted,86,87,84,91,2015-2016
204,Del Norte County Office of Education (Del Norte),,,,,No,08-10082-0000000,Crescent City,County Office of Education (COE),Del Norte,95531,K-12,3.0,10.0,18.9,,,,,,,,,,,34.0,31.0,,2.0,redacted,redacted,,,redacted,redacted,7,19,,,,,,,,,,,3424038.0,0.0,22.0,,,,0.0,,,3937754.0,8.0,,,,0.0,31.0,39.0,,0.0,,,13.0,2.2,588.0,41.0,79.0,9.0,10.0,0.0,88.0,4.0,30.0,1.0,367.0,13.4,1.5,1.7,0.0,15.0,0.7,5.1,0.2,62.4,10.0,1.7,redacted,329.0,56.0,63.0,,,,1.0,8.3,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,1,8,15,75,9,0,redacted,redacted,,0,redacted,redacted,13,16,4,25,6,19,35,40,11,redacted,redacted,,31,redacted,redacted,25,19,31,2015-2016
205,Del Norte County Unified (Del Norte),,,,,No,08-61820-0000000,Crescent City,Unified School District,Del Norte,95531,K-Adult,8.0,13.0,20.7,3.0,9711.0,9711.0,9711.0,9711.0,64986.0,79706.0,42850.0,64793.0,186.0,180.0,172.9,180.0,18.0,6,11,redacted,redacted,6,7,17,27,4565.0,2236.0,2474.0,638.0,1421,8771.0,1321.0,1204.0,1094.0,10942.0,37452090.0,0.0,9.0,1092.0,22.0,4,0.0,11340.0,12389.0,40915806.0,10.0,981,7018.0,0,0.0,5.0,62.0,620.0,14.0,1604.0,3303.0,324.0,9.1,3572.0,49.0,490.0,204.0,33.0,27.0,800.0,9.0,139.0,0.0,1870.0,13.7,5.7,0.9,0.8,22.4,0.3,3.9,0.0,52.4,203.0,5.7,63,2277.0,63.7,2311.0,65.4,,,51.0,13.8,,,,,,,,,,,,,redacted,redacted,redacted,redacted,5.0,,,,,,,,,,77.0,22,37,23,13,11,,,,,,,,,,,,54.0,,,493,475,456,7,16,31,46,23,16,25,9,38,19,redacted,31,26,24,22,35,10,25,25,39,26,30,22,44,33,redacted,39,39,30,41,2015-2016
206,Delano Joint Union High (Kern),,,,,No,15-63412-0000000,Delano,High School District,Kern,93215,09-Adult,14.0,10.0,22.0,5.0,0.0,0.0,14881.0,0.0,65368.0,95063.0,37141.0,64707.0,182.0,192.0,191.1,180.0,18.0,2,4,24,57,4,21,31,65,4887.0,2166.0,2611.0,821.0,1680,11148.0,1375.0,1040.0,773.0,12108.0,51229155.0,1.0,13.0,1354.0,185.0,1,0.0,12859.0,14337.0,57117936.0,11.0,1706,6751.0,0,0.0,5.0,52.0,650.0,15.0,1879.0,3984.0,1118.0,26.6,4205.0,15.0,3.0,34.0,19.0,449.0,3621.0,2.0,13.0,0.0,64.0,0.1,0.8,0.5,10.7,86.1,0.0,0.3,0.0,1.5,2021.0,48.1,redacted,3681.0,87.5,3751.0,88.1,,,295.0,25.4,,,,,,,,,,,,,18,20,20,19,212.0,,,,,,,,,,589.0,453,409,215,150,57,,,,,,,,,,,,424.0,,,450,431,423,11,21,31,37,32,redacted,36,redacted,54,29,redacted,redacted,39,33,32,66,25,41,23,11,redacted,85,redacted,82,63,redacted,redacted,56,62,69,2015-2016
207,Delano Union Elementary (Kern),,,,,No,15-63404-0000000,Delano,Elementary School District,Kern,93215,K-08,5.0,11.0,21.1,6.0,15566.0,0.0,15566.0,15566.0,70336.0,94618.0,47886.0,71939.0,183.0,351.0,351.0,180.0,38.0,3,3,15,20,4,6,18,30,4899.0,1883.0,2833.0,670.0,861,9761.0,1270.0,1143.0,1354.0,10846.0,64962435.0,2.0,7.0,1183.0,257.0,0,0.0,11877.0,13528.0,73993839.0,10.0,808,6839.0,0,0.0,5.0,58.0,625.0,11.0,1325.0,5470.0,3558.0,48.0,7415.0,14.0,11.0,50.0,32.0,694.0,6492.0,5.0,29.0,7.0,95.0,0.1,0.7,0.4,9.4,87.6,0.1,0.4,0.1,1.3,1365.0,18.4,23,6199.0,83.6,4868.0,90.5,,,148.0,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,15,29,49,21,redacted,45,11,40,19,redacted,40,26,21,21,34,10,24,27,40,redacted,67,32,58,31,redacted,50,32,28,40,2015-2016
208,Delhi Unified (Merced),,,,,No,24-75366-0000000,Delhi,Unified School District,Merced,95315,K-Adult,14.0,11.0,17.3,4.0,11000.0,0.0,11000.0,11000.0,69054.0,96611.0,50703.0,75376.0,181.0,156.0,154.0,181.0,19.0,5,10,13,31,13,17,24,40,5643.0,1815.0,2445.0,754.0,1091,9579.0,685.0,1527.0,569.0,11733.0,30751880.0,1.0,6.0,1960.0,120.0,4,0.0,12092.0,12360.0,31432696.0,16.0,668,7005.0,0,0.0,6.0,58.0,767.0,11.0,1288.0,2543.0,1185.0,44.4,2669.0,12.0,1.0,79.0,11.0,2.0,2370.0,3.0,8.0,3.0,192.0,0.0,3.0,0.4,0.1,88.8,0.1,0.3,0.1,7.2,879.0,32.9,21,2118.0,79.4,2317.0,88.4,,,20.0,1.9,,,,,,,,,,,,,17,18,19,18,67.0,,,,,,,,,,75.0,69,47,22,18,5,,,,,,,,,,,,96.0,,,423,434,419,6,18,37,39,24,,47,redacted,,24,redacted,redacted,27,26,23,41,10,32,28,30,,58,redacted,,40,redacted,redacted,50,36,48,2015-2016
209,Delphic Elementary (Siskiyou),,,,,No,47-70227-0000000,Montague,Elementary School District,Siskiyou,96064,K-12,0.0,14.0,46.0,,,,,,,,,,,1.0,1.0,,0.0,redacted,redacted,,,redacted,redacted,23,16,5276.0,2232.0,2260.0,656.0,1540,9585.0,681.0,1619.0,1343.0,11063.0,600860.0,2.0,0.0,3105.0,293.0,0,0.0,12817.0,13228.0,620144.0,24.0,46,6062.0,0,0.0,13.0,47.0,1710.0,12.0,1516.0,47.0,1.0,2.2,46.0,46.0,2.0,0.0,0.0,0.0,10.0,0.0,9.0,0.0,25.0,4.3,0.0,0.0,0.0,21.7,0.0,19.6,0.0,54.3,0.0,0.0,redacted,39.0,84.8,39.0,77.3,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,24,55,21,redacted,,,,redacted,,redacted,29,27,14,18,11,7,7,75,redacted,,,,redacted,,redacted,24,13,23,2015-2016
210,Denair Unified (Stanislaus),,,,,No,50-71068-0000000,Denair,Unified School District,Stanislaus,95316,K-12,2.0,13.0,24.1,0.0,0.0,6000.0,0.0,0.0,54973.0,75040.0,32461.0,60943.0,180.0,62.0,52.9,180.0,2.0,1,3,28,29,5,2,14,25,3687.0,1323.0,1312.0,486.0,2356,10019.0,494.0,751.0,667.0,9047.0,11602602.0,1.0,5.0,1925.0,124.0,1,0.0,9305.0,11931.0,14876399.0,21.0,452,5112.0,0,0.0,4.0,55.0,339.0,13.0,1185.0,1247.0,207.0,16.2,1276.0,39.0,4.0,5.0,7.0,0.0,577.0,1.0,45.0,5.0,632.0,0.3,0.4,0.5,0.0,45.2,0.1,3.5,0.4,49.5,177.0,13.9,redacted,736.0,57.7,284.0,61.1,,,13.0,7.7,,,,,,,,,,,,,redacted,redacted,redacted,redacted,7.0,,,,,,,,,,52.0,23,26,15,7,4,,,,,,,,,,,,29.0,,,486,502,492,3,14,32,52,17,redacted,redacted,redacted,,12,,33,19,16,18,32,9,23,32,37,redacted,redacted,redacted,,25,,42,37,26,38,2015-2016
211,Desert Center Unified (Riverside),,,,,No,33-67041-0000000,Desert Center,Unified School District,Riverside,92239,K-08,0.0,4.0,12.0,0.0,12348.0,12348.0,12348.0,12348.0,65066.0,84005.0,41552.0,72840.0,185.0,2.0,2.0,180.0,0.0,redacted,redacted,,,redacted,redacted,redacted,redacted,17491.0,15302.0,9928.0,5110.0,12365,92247.0,6875.0,3089.0,1577.0,58543.0,913173.0,0.0,15.0,11503.0,0.0,0,0.0,60196.0,103788.0,1574464.0,19.0,8835,22233.0,0,0.0,14.0,37.0,8556.0,15.0,9070.0,15.0,3.0,12.5,24.0,32.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,66.7,0.0,4.2,0.0,29.2,2.0,8.3,redacted,19.0,79.2,19.0,69.4,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,43,43,14,,,,,redacted,,,redacted,redacted,redacted,57,14,43,21,21,,,,,redacted,,,redacted,redacted,redacted,2015-2016
212,Desert Sands Unified (Riverside),,,,,No,33-67058-0000000,La Quinta,Unified School District,Riverside,92253,K-12,46.0,12.0,22.8,11.7,0.0,0.0,14643.0,0.0,79535.0,97557.0,49102.0,83664.0,184.0,1270.0,1260.5,180.0,107.0,6,10,25,48,12,16,25,41,5225.0,1802.0,2807.0,558.0,873,8844.0,710.0,1362.0,1534.0,11166.0,285649775.0,1.0,9.0,1461.0,166.0,1,0.0,11388.0,12450.0,312271549.0,13.0,971,7025.0,0,0.0,5.0,62.0,548.0,10.0,1111.0,25083.0,6944.0,24.2,28719.0,28.0,88.0,551.0,512.0,273.0,20901.0,25.0,351.0,230.0,5788.0,0.3,1.9,1.8,1.0,72.8,0.1,1.2,0.8,20.2,5532.0,19.3,126,18845.0,65.6,18708.0,72.2,,,817.0,11.3,,,,,,,,,,,,,20,21,21,20,446.0,,,,,,,,,,1450.0,867,775,577,400,155,,,,,,,,,,,,1039.0,,,470,467,460,13,20,31,36,33,43,68,27,66,26,71,53,54,33,33,50,19,31,26,25,60,75,44,81,43,79,70,71,44,56,2015-2016
213,Di Giorgio Elementary (Kern),,,,,No,15-63420-0000000,Arvin,Elementary School District,Kern,93203,K-08,0.0,9.0,20.3,5.0,0.0,0.0,15784.0,0.0,62722.0,80287.0,45499.0,64737.0,185.0,11.0,10.5,180.0,4.0,0,9,,,0,6,5,21,4067.0,1309.0,2212.0,707.0,1903,9580.0,669.0,2061.0,1000.0,10034.0,2217312.0,0.0,5.0,1135.0,0.0,0,0.0,10698.0,13310.0,2758604.0,11.0,500,6306.0,0,0.0,10.0,59.0,1064.0,12.0,1259.0,207.0,117.0,54.9,213.0,5.0,0.0,2.0,0.0,0.0,203.0,0.0,0.0,0.0,8.0,0.0,0.9,0.0,0.0,95.3,0.0,0.0,0.0,3.8,43.0,20.2,redacted,206.0,96.7,208.0,96.4,,,11.0,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,35,59,6,,redacted,,,5,,,redacted,5,7,20,2,18,30,50,,redacted,,,21,,,redacted,19,23,2015-2016
214,Dinuba Unified (Tulare),,,,,No,54-75531-0000000,Dinuba,Unified School District,Tulare,93618,K-Adult,9.0,12.0,24.2,5.7,0.0,0.0,13813.0,0.0,67131.0,89768.0,46141.0,71560.0,185.0,280.0,273.9,180.0,10.0,3,5,25,33,10,10,22,33,4724.0,1234.0,2457.0,668.0,1182,9427.0,886.0,1276.0,413.0,10077.0,67880614.0,1.0,7.0,1523.0,142.0,3,0.0,10750.0,12002.0,75786024.0,14.0,803,6428.0,0,0.0,5.0,60.0,515.0,9.0,1021.0,6314.0,2084.0,31.4,6638.0,9.0,30.0,82.0,33.0,46.0,6133.0,6.0,0.0,0.0,308.0,0.5,1.2,0.5,0.7,92.4,0.1,0.0,0.0,4.6,1922.0,29.0,47,5251.0,79.1,5550.0,84.3,,,95.0,4.5,,,,,,,,,,,,,17,18,18,19,114.0,,,,,,,,,,259.0,217,102,41,38,17,,,,,,,,,,,,153.0,,,430,426,414,8,16,29,47,24,25,42,21,50,23,redacted,,26,24,24,36,10,26,27,37,42,45,32,54,35,redacted,,39,32,40,2015-2016
215,Dixie Elementary (Marin),,,,,No,21-65318-0000000,San Rafael,Elementary School District,Marin,94903,K-08,2.0,10.0,19.3,3.0,0.0,7925.0,0.0,0.0,73924.0,101578.0,52987.0,79843.0,186.0,107.0,102.8,180.0,2.0,30,34,,,18,17,30,43,5374.0,1955.0,2214.0,371.0,1183,7416.0,327.0,1256.0,2234.0,10938.0,22391934.0,0.0,7.0,1239.0,1.0,8,0.0,11561.0,11234.0,21759635.0,11.0,827,7326.0,0,0.0,7.0,63.0,843.0,9.0,1013.0,1937.0,210.0,10.6,1989.0,36.0,3.0,190.0,33.0,20.0,275.0,5.0,121.0,1.0,1341.0,0.2,9.6,1.7,1.0,13.8,0.3,6.1,0.1,67.4,151.0,7.6,redacted,233.0,11.7,342.0,19.5,,,82.0,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,31,19,10,71,redacted,83,43,85,37,redacted,74,77,72,70,78,42,36,14,8,redacted,84,50,100,49,redacted,77,84,74,82,2015-2016
216,Dixon Unified (Solano),,,,,No,48-70532-0000000,Dixon,Unified School District,Solano,95620,K-Adult,22.0,11.0,21.3,3.0,12251.0,0.0,12251.0,11051.0,62810.0,83662.0,41611.0,68111.0,186.0,191.0,175.7,180.0,22.0,8,6,18,13,8,6,22,30,4681.0,1495.0,2093.0,439.0,1245,8431.0,476.0,1207.0,523.0,9777.0,32105944.0,1.0,7.0,1096.0,75.0,0,0.0,10173.0,10636.0,33568832.0,11.0,678,6319.0,0,0.0,7.0,62.0,707.0,11.0,1164.0,3156.0,852.0,22.7,3746.0,40.0,18.0,34.0,77.0,44.0,2091.0,8.0,133.0,41.0,1300.0,0.5,0.9,2.1,1.2,55.8,0.2,3.6,1.1,34.7,626.0,16.7,redacted,2025.0,54.1,2002.0,58.9,,,167.0,17.5,,,,,,,,,,,,,20,22,20,21,59.0,,,,,,,,,,191.0,85,111,74,48,26,,,,,,,,,,,,116.0,,,504,473,466,10,21,33,36,31,redacted,57,0,65,24,redacted,39,44,32,31,41,12,29,27,32,redacted,64,23,62,31,redacted,50,58,34,48,2015-2016
217,Dos Palos Oro Loma Joint Unified (Merced),,,,,No,24-75317-0000000,Dos Palos,Unified School District,Merced,93620,P-Adult,4.0,13.0,21.6,,,,,,,,,,,107.0,106.2,,10.0,2,5,10,15,3,4,14,22,4388.0,1815.0,2083.0,814.0,1268,10011.0,952.0,1425.0,79.0,10111.0,23561928.0,1.0,11.0,1170.0,153.0,9,0.0,10837.0,12467.0,27104831.0,11.0,1169,5902.0,0,0.0,8.0,54.0,844.0,13.0,1376.0,2174.0,616.0,26.9,2293.0,24.0,57.0,9.0,72.0,3.0,1769.0,5.0,1.0,3.0,374.0,2.5,0.4,3.1,0.1,77.1,0.2,0.0,0.1,16.3,579.0,25.3,redacted,2046.0,89.2,2090.0,90.7,,,134.0,20.3,,,,,,,,,,,,,redacted,redacted,redacted,redacted,10.0,,,,,,,,,,116.0,138,46,19,17,6,,,,,,,,,,,,64.0,,,400,418,395,4,11,27,58,15,29,redacted,4,redacted,14,redacted,,19,15,16,24,6,18,27,49,29,redacted,11,redacted,22,redacted,,33,19,29,2015-2016
218,Douglas City Elementary (Trinity),,,,,No,53-71696-0000000,Douglas City,Elementary School District,Trinity,96024,K-08,1.0,9.0,17.1,3.0,0.0,0.0,11943.0,0.0,56357.0,64200.0,36548.0,52125.0,185.0,13.0,10.5,180.0,1.0,redacted,redacted,,,,,68,59,3841.0,2279.0,2217.0,512.0,984,8487.0,1525.0,2262.0,959.0,9792.0,1854570.0,4.0,4.0,1161.0,405.0,0,0.0,10669.0,13234.0,2300328.0,11.0,445,6494.0,0,0.0,6.0,61.0,640.0,10.0,1095.0,174.0,,,180.0,26.0,0.0,2.0,0.0,0.0,21.0,0.0,21.0,0.0,136.0,0.0,1.1,0.0,0.0,11.7,0.0,11.7,0.0,75.6,0.0,0.0,redacted,86.0,47.8,86.0,48.4,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,37,18,5,76,,redacted,,,62,,74,78,77,75,71,32,38,18,11,,redacted,,,77,,61,72,62,78,2015-2016
219,Downey Unified (Los Angeles),,,,,No,19-64451-0000000,Downey,Unified School District,Los Angeles,90241,K-12,25.0,15.0,23.2,4.3,19252.0,0.0,22836.0,10164.0,86523.0,112637.0,59110.0,92172.0,185.0,992.0,977.0,180.0,19.0,9,10,,,14,13,32,48,5252.0,1447.0,2562.0,792.0,1104,8653.0,516.0,1429.0,614.0,11065.0,246485488.0,0.0,7.0,937.0,45.0,0,0.0,11363.0,11213.0,243228810.0,8.0,799,7943.0,4,0.0,7.0,70.0,741.0,8.0,854.0,21692.0,3611.0,15.9,22649.0,13.0,41.0,405.0,640.0,229.0,20032.0,54.0,101.0,0.0,1147.0,0.2,1.8,2.8,1.0,88.4,0.2,0.4,0.0,5.1,5675.0,25.1,178,15254.0,67.3,15976.0,71.5,,,470.0,12.8,,,,,,,,,,,,,19,20,20,20,340.0,,,,,,,,,,1257.0,359,696,679,495,206,,,,,,,,,,,,981.0,,,469,464,450,13,23,32,32,36,24,72,23,67,35,21,62,40,35,37,52,19,33,25,23,52,78,42,75,51,46,63,56,45,60,2015-2016
220,Dry Creek Joint Elementary (Placer),,,,,No,31-66803-0000000,Roseville,Elementary School District,Placer,95747,K-08,16.0,14.0,21.9,4.8,8972.0,8972.0,8972.0,8972.0,70298.0,94047.0,40281.0,78503.0,185.0,312.0,305.2,180.0,5.0,14,16,,,18,21,34,45,4575.0,1128.0,1721.0,257.0,679,7515.0,311.0,1193.0,459.0,8359.0,55372809.0,0.0,6.0,898.0,23.0,0,0.0,8512.0,9477.0,61653556.0,11.0,470,5898.0,0,0.0,5.0,69.0,414.0,8.0,698.0,6506.0,1205.0,18.0,6694.0,46.0,54.0,532.0,272.0,154.0,1234.0,28.0,537.0,14.0,3869.0,0.8,7.9,4.1,2.3,18.4,0.4,8.0,0.2,57.8,514.0,7.7,20,2434.0,36.4,2886.0,42.9,,,167.0,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,27,30,23,47,43,50,23,61,36,24,48,51,48,45,57,22,35,24,19,30,64,40,66,48,52,55,61,51,64,2015-2016
